Date,Close
11/20/2018 16:00:00,20.52
11/21/2018 16:00:00,21.05
11/23/2018 13:00:00,20.74
11/26/2018 16:00:00,21.78
11/27/2018 16:00:00,22.02
11/28/2018 16:00:00,22.68
11/29/2018 16:00:00,22.38
11/30/2018 16:00:00,22.11
12/3/2018 16:00:00,22.76
12/4/2018 16:00:00,22.14
12/6/2018 16:00:00,22.89
12/7/2018 16:00:00,22.58
12/10/2018 16:00:00,22.78
12/11/2018 16:00:00,22
12/12/2018 16:00:00,22.98
12/13/2018 16:00:00,22.59
12/14/2018 16:00:00,22.5
12/17/2018 16:00:00,21.78
12/18/2018 16:00:00,21.39
12/19/2018 16:00:00,19.76
12/20/2018 16:00:00,18.91
12/21/2018 16:00:00,17.94
12/24/2018 13:00:00,17.68
12/26/2018 16:00:00,18.98
12/27/2018 16:00:00,18.74
12/28/2018 16:00:00,18.63
12/31/2018 16:00:00,18.83
1/2/2019 16:00:00,19.45
1/3/2019 16:00:00,19.94
1/4/2019 16:00:00,21.18
1/7/2019 16:00:00,22.51
1/8/2019 16:00:00,23.19
1/9/2019 16:00:00,23.82
1/10/2019 16:00:00,24.56
1/11/2019 16:00:00,24.86
1/14/2019 16:00:00,23.72
1/15/2019 16:00:00,23.59
1/16/2019 16:00:00,23.9
1/17/2019 16:00:00,24.35
1/18/2019 16:00:00,24.6
1/22/2019 16:00:00,24.13
1/23/2019 16:00:00,23.88
1/24/2019 16:00:00,24.19
1/25/2019 16:00:00,24.19
1/28/2019 16:00:00,24.13
1/29/2019 16:00:00,23.61
1/30/2019 16:00:00,24.26
1/31/2019 16:00:00,24.24
2/1/2019 16:00:00,24.84
2/4/2019 16:00:00,24.88
2/5/2019 16:00:00,25.41
2/6/2019 16:00:00,25.84
2/7/2019 16:00:00,25.75
2/8/2019 16:00:00,25.05
2/11/2019 16:00:00,25.18
2/12/2019 16:00:00,24.92
2/13/2019 16:00:00,24.55
2/14/2019 16:00:00,24.48
2/15/2019 16:00:00,24.41
2/19/2019 16:00:00,24.55
2/20/2019 16:00:00,24.26
2/21/2019 16:00:00,24.08
2/22/2019 16:00:00,25.14
2/25/2019 16:00:00,25.19
2/26/2019 16:00:00,25.16
2/27/2019 16:00:00,25.38
2/28/2019 16:00:00,24.85
3/1/2019 16:00:00,25.05
3/4/2019 16:00:00,23.9
3/5/2019 16:00:00,23.44
3/6/2019 16:00:00,23.22
3/7/2019 16:00:00,22.9
3/8/2019 16:00:00,22.77
3/11/2019 16:00:00,23.27
3/12/2019 16:00:00,22.61
3/13/2019 16:00:00,22.62
3/14/2019 16:00:00,21.86
3/15/2019 16:00:00,22.12
3/18/2019 16:00:00,22.22
3/19/2019 16:00:00,22.2
3/20/2019 16:00:00,21.43
3/21/2019 16:00:00,21.04
3/22/2019 16:00:00,20.19
3/25/2019 16:00:00,20.01
3/26/2019 16:00:00,19.99
3/27/2019 16:00:00,19.72
3/28/2019 16:00:00,19.79
3/29/2019 16:00:00,20.1
4/1/2019 16:00:00,20.45
4/2/2019 16:00:00,20.8
4/3/2019 16:00:00,20.99
4/4/2019 16:00:00,20.88
4/5/2019 16:00:00,21.37
4/8/2019 16:00:00,21.24
4/9/2019 16:00:00,20.69
4/10/2019 16:00:00,21.1
4/11/2019 16:00:00,21.09
4/12/2019 16:00:00,21.22
4/15/2019 16:00:00,20.92
4/16/2019 16:00:00,21.14
4/17/2019 16:00:00,21.29
4/18/2019 16:00:00,21.22
4/22/2019 16:00:00,21.28
4/23/2019 16:00:00,22.03
4/24/2019 16:00:00,22.11
4/25/2019 16:00:00,21.87
4/26/2019 16:00:00,22.11
4/29/2019 16:00:00,22.02
4/30/2019 16:00:00,21.67
5/1/2019 16:00:00,21.04
5/2/2019 16:00:00,20.04
5/3/2019 16:00:00,20
5/6/2019 16:00:00,19.37
5/7/2019 16:00:00,18.75
5/8/2019 16:00:00,19.02
5/9/2019 16:00:00,20.19
5/10/2019 16:00:00,20.33
5/13/2019 16:00:00,19.77
5/14/2019 16:00:00,19.91
5/15/2019 16:00:00,20.32
5/16/2019 16:00:00,21.4
5/17/2019 16:00:00,21.2
5/20/2019 16:00:00,21.4
5/21/2019 16:00:00,21.53
5/22/2019 16:00:00,21.37
5/23/2019 16:00:00,20.83
5/24/2019 16:00:00,21.11
5/28/2019 16:00:00,20.6
5/29/2019 16:00:00,20.33
5/30/2019 16:00:00,19.75
5/31/2019 16:00:00,18.85
6/3/2019 16:00:00,17.69
6/4/2019 16:00:00,18.8
6/5/2019 16:00:00,18.67
6/6/2019 16:00:00,18.86
6/7/2019 16:00:00,19.72
6/10/2019 16:00:00,20.08
6/11/2019 16:00:00,19.87
6/12/2019 16:00:00,19.84
6/13/2019 16:00:00,19.98
6/14/2019 16:00:00,19.59
6/17/2019 16:00:00,19.74
6/18/2019 16:00:00,19.81
6/19/2019 16:00:00,19.7
6/20/2019 16:00:00,19.34
6/21/2019 16:00:00,18.85
6/24/2019 16:00:00,18.46
6/25/2019 16:00:00,17.92
6/26/2019 16:00:00,18.28
6/27/2019 16:00:00,19.24
6/28/2019 16:00:00,19.26
7/1/2019 16:00:00,19.38
7/2/2019 16:00:00,19.5
7/3/2019 13:00:00,19.51
7/5/2019 16:00:00,19.64
7/8/2019 16:00:00,19.41
7/9/2019 16:00:00,19.17
7/10/2019 16:00:00,18.65
7/11/2019 16:00:00,17.86
7/12/2019 16:00:00,18.29
7/15/2019 16:00:00,18.34
7/16/2019 16:00:00,18.81
7/17/2019 16:00:00,18.45
7/18/2019 16:00:00,18.43
7/19/2019 16:00:00,17.91
7/22/2019 16:00:00,17.65
7/23/2019 16:00:00,18.26
7/24/2019 16:00:00,19.07
7/25/2019 16:00:00,18.87
7/26/2019 16:00:00,19.49
7/29/2019 16:00:00,19.67
7/30/2019 16:00:00,19.74
7/31/2019 16:00:00,19.52
8/1/2019 16:00:00,19.1
8/2/2019 16:00:00,18.93
8/5/2019 16:00:00,18.81
8/6/2019 16:00:00,18.38
8/7/2019 16:00:00,17.7
8/8/2019 16:00:00,18.51
8/9/2019 16:00:00,18.47
8/12/2019 16:00:00,18.39
8/13/2019 16:00:00,18.2
8/14/2019 16:00:00,17.04
8/15/2019 16:00:00,16.78
8/16/2019 16:00:00,17.47
8/19/2019 16:00:00,18.28
8/20/2019 16:00:00,18.5
8/21/2019 16:00:00,18.24
8/22/2019 16:00:00,18.47
8/23/2019 16:00:00,18.02
8/26/2019 16:00:00,18.42
8/27/2019 16:00:00,17.92
8/28/2019 16:00:00,18.31
8/29/2019 16:00:00,18.82
8/30/2019 16:00:00,19.17
9/3/2019 16:00:00,18.48
9/4/2019 16:00:00,19.08
9/5/2019 16:00:00,19.6
9/6/2019 16:00:00,19.74
9/9/2019 16:00:00,19.99
9/10/2019 16:00:00,20.2
9/11/2019 16:00:00,20.64
9/12/2019 16:00:00,20.57
9/13/2019 16:00:00,20.92
9/16/2019 16:00:00,20.87
9/17/2019 16:00:00,20.44
9/18/2019 16:00:00,20.06
9/19/2019 16:00:00,19.76
9/20/2019 16:00:00,19.76
9/23/2019 16:00:00,19.67
9/24/2019 16:00:00,19.19
9/25/2019 16:00:00,19.13
9/26/2019 16:00:00,19
9/27/2019 16:00:00,18.25
9/30/2019 16:00:00,18.63
10/1/2019 16:00:00,18.28
10/2/2019 16:00:00,18.61
10/3/2019 16:00:00,18.62
10/4/2019 16:00:00,18.81
10/7/2019 16:00:00,18.81
10/8/2019 16:00:00,18.54
10/9/2019 16:00:00,18.51
10/10/2019 16:00:00,18.52
10/11/2019 16:00:00,19.1
10/14/2019 16:00:00,19.15
10/15/2019 16:00:00,19.54
10/16/2019 16:00:00,19.85
10/17/2019 16:00:00,20.57
10/18/2019 16:00:00,20.43
10/21/2019 16:00:00,20.68
10/22/2019 16:00:00,20.77
10/23/2019 16:00:00,21.3
10/24/2019 16:00:00,21.03
10/25/2019 16:00:00,21.15
10/28/2019 16:00:00,21.78
10/29/2019 16:00:00,22.06
10/30/2019 16:00:00,21.85
10/31/2019 16:00:00,21.32
11/1/2019 16:00:00,21.45
11/4/2019 16:00:00,21.8
11/5/2019 16:00:00,22.04
11/6/2019 16:00:00,21.73
11/7/2019 16:00:00,21.89
11/8/2019 16:00:00,22.43
11/11/2019 16:00:00,22.47
11/12/2019 16:00:00,22.17
11/13/2019 16:00:00,21.97
11/14/2019 16:00:00,21.72
11/15/2019 16:00:00,21.95
11/18/2019 16:00:00,22.23
11/19/2019 16:00:00,22.17
11/20/2019 16:00:00,21.92
11/21/2019 16:00:00,22.04
11/22/2019 16:00:00,22.2
11/25/2019 16:00:00,22.83
11/26/2019 16:00:00,22.84
11/27/2019 16:00:00,23.38
11/29/2019 13:00:00,23.03
12/2/2019 16:00:00,23.35
12/3/2019 16:00:00,23.4
12/4/2019 16:00:00,22.97
12/5/2019 16:00:00,22.24
12/6/2019 16:00:00,23.13
12/9/2019 16:00:00,22.99
12/10/2019 16:00:00,24.1
12/11/2019 16:00:00,24.25
12/12/2019 16:00:00,24.93
12/13/2019 16:00:00,24.97
12/16/2019 16:00:00,25.18
12/17/2019 16:00:00,25.73
12/18/2019 16:00:00,26.07
12/19/2019 16:00:00,25.82
12/20/2019 16:00:00,25.15
12/23/2019 16:00:00,25.67
12/24/2019 13:00:00,25.53
12/26/2019 16:00:00,25.88
12/27/2019 16:00:00,25.69
12/30/2019 16:00:00,25.5
